"816","王子新材","002735","13","深圳","3/12/2014","3/12/2019","0"
"817","天晟新材","300169","13","江苏","25/1/2011","3/12/2019","0"
"818","纳川股份","300198","13","福建","7/4/2011","3/12/2019","0"
"819","安利股份","300218","13","安徽","18/5/2011","3/12/2019","0"
"820","银禧科技","300221","13","广东","25/5/2011","3/12/2019","0"
"821","永利股份","300230","13","上海","15/6/2011","3/12/2019","0"
"822","裕兴股份","300305","13","江苏","29/3/2012","3/12/2019","0"
"823","同大股份","300321","13","山东","23/5/2012","3/12/2019","0"
"824","德威新材","300325","13","江苏","1/6/2012","3/12/2019","0"
"825","中来股份","300393","13","江苏","12/9/2014","3/12/2019","0"
"826","中国医药","600056","14","北京","15/5/1997","3/12/2019","0"
"827","宏图高科","600122","14","江苏","20/4/1998","3/12/2019","0"
"828","当代明诚","600136","14","湖北","3/3/1998","3/12/2019","0"
"829","中央商场","600280","14","江苏","26/9/2000","3/12/2019","0"
"830","商业城","600306","14","辽宁","26/12/2000","3/12/2019","0"
"831","大东方","600327","14","江苏","25/6/2002","3/12/2019","0"
"832","华联综超","600361","14","北京","29/11/2001","3/12/2019","0"
"833","小商品城","600415","14","浙江","9/5/2002","3/12/2019","0"
"834","国药股份","600511","14","北京","27/11/2002","3/12/2019","0"
"835","海航基础","600515","14","海南","6/8/2002","3/12/2019","0"
"836","新世界","600628","14","上海","19/1/1993","3/12/2019","0"
"837","百联股份","600631","14","上海","4/2/1994","23/8/2011","1"
"838","豫园股份","600655","14","上海","2/9/1992","3/12/2019","0"
"839","南京新百","600682","14","江苏","18/10/1993","3/12/2019","0"
"840","东百集团","600693","14","福建","22/11/1993","3/12/2019","0"
"841","大商股份","600694","14","辽宁","22/11/1993","3/12/2019","0"
"842","欧亚集团","600697","14","吉林","6/12/1993","3/12/2019","0"
"843","南宁百货","600712","14","广西","26/6/1996","3/12/2019","0"
"844","南京医药","600713","14","江苏","1/7/1996","3/12/2019","0"
"845","首商股份","600723","14","北京","16/7/1996","3/12/2019","0"
"846","重庆百货","600729","14","重庆","2/7/1996","3/12/2019","0"
"847","兰州民百","600738","14","甘肃","2/8/1996","3/12/2019","0"
"848","东方银星","600753","14","福建","27/9/1996","3/12/2019","0"
"849","汉商集团","600774","14","湖北","8/11/1996","3/12/2019","0"
"850","友好集团","600778","14","新疆","3/12/1996","3/12/2019","0"
"851","新华百货","600785","14","宁夏","8/1/1997","3/12/2019","0"
"852","轻纺城","600790","14","浙江","28/2/1997","3/12/2019","0"
"853","杭州解百","600814","14","浙江","14/1/1994","3/12/2019","0"
"854","津劝业","600821","14","天津","28/1/1994","3/12/2019","0"
"855","益民集团","600824","14","上海","4/2/1994","3/12/2019","0"
"856","百联股份","600827","14",,"3/12/2019","3/12/2019","0"
"857","茂业商业","600828","14","四川","24/2/1994","3/12/2019","0"
"858","第一医药","600833","14","上海","24/2/1994","3/12/2019","0"
"859","上海九百","600838","14","上海","24/2/1994","3/12/2019","0"
"860","中天能源","600856","14",,"3/12/2019","3/12/2019","0"
"861","宁波中百","600857","14","浙江","25/4/1994","3/12/2019","0"
"862","银座股份","600858","14","山东","6/5/1994","3/12/2019","0"
"863","王府井","600859","14","北京","6/5/1994","3/12/2019","0"
"864","北京城乡","600861","14","北京","20/5/1994","3/12/2019","0"
"865","百大集团","600865","14","浙江","9/8/1994","3/12/2019","0"
"866","秋林集团","600891","14",,"3/12/2019","3/12/2019","0"
"867","国美通讯","600898","14","山东","18/4/1996","3/12/2019","0"
"868","九州通","600998","14","湖北","2/11/2010","3/12/2019","0"
"869","文峰股份","601010","14","江苏","3/6/2011","3/12/2019","0"
"870","三江购物","601116","14","浙江","2/3/2011","3/12/2019","0"
"871","上海医药","601607","14","上海","24/3/1994","3/12/2019","0"
"872","永辉超市","601933","14","福建","15/12/2010","3/12/2019","0"
"873","翠微股份","603123","14","北京","3/5/2012","3/12/2019","0"
"874","柳州医药","603368","14",,"3/12/2019","3/12/2019","0"
"875","老百姓","603883","14","湖南","23/4/2015","3/12/2019","0"
"876","益丰药房","603939","14","湖南","17/2/2015","3/12/2019","0"
"877","飞亚达Ａ","000026","14","深圳","3/12/2019","3/12/2019","0"
"878","国药一致","000028","14","深圳","9/8/1993","3/12/2019","0"
"879","深圳华强","000062","14","深圳","30/1/1997","3/12/2019","0"
"880","藏格控股","000408","14","青海","28/6/1996","3/12/2019","0"
"881","英特集团","000411","14","浙江","16/7/1996","3/12/2019","0"
"882","民生控股","000416","14","山东","19/7/1996","3/12/2019","0"
"883","合肥百货","000417","14","安徽","12/8/1996","3/12/2019","0"
"884","通程控股","000419","14","湖南","16/8/1996","3/12/2019","0"
"885","鄂武商Ａ","000501","14","湖北","3/12/2019","3/12/2019","0"
"886","国际医学","000516","14","陕西","9/8/1993","3/12/2019","0"
"887","昆百大Ａ","000560","14",,"3/12/2019","3/12/2019","0"
"888","供销大集","000564","14","陕西","10/1/1994","3/12/2019","0"
"889","金洲慈航","000587","14","黑龙江","25/4/1996","3/12/2019","0"
"890","太阳能","000591","14","重庆","8/2/1996","3/12/2019","0"
"891","万方发展","000638","14","吉林","26/11/1996","3/12/2019","0"
"892","大连友谊","000679","14","辽宁","24/1/1997","3/12/2019","0"
"893","浙江震元","000705","14","浙江","10/4/1997","3/12/2019","0"
"894","中兴商业","000715","14","辽宁","8/5/1997","3/12/2019","0"
"895","中百集团","000759","14","湖北","19/5/1997","3/12/2019","0"
"896","武汉中商","000785","14","湖北","11/7/1997","3/12/2019","0"
"897","天音控股","000829","14","江西","2/12/1997","3/12/2019","0"
"898","华联股份","000882","14","北京","16/6/1998","3/12/2019","0"
"899","茂业通信","000889","14",,"3/12/2019","3/12/2019","0"
"900","浙商中拓","000906","14","浙江","7/7/1999","3/12/2019","0"
"901","越秀金控","000987","14","广东","18/7/2000","3/12/2019","0"
"902","苏宁云商","002024","14",,"3/12/2019","3/12/2019","0"
"903","广百股份","002187","14","广东","22/11/2007","3/12/2019","0"
"904","步 步 高","002251","14","湖南","3/12/2019","3/12/2019","0"
"905","新 华 都","002264","14","福建","3/12/2019","3/12/2019","0"
"906","友阿股份","002277","14","湖南","17/7/2009","3/12/2019","0"
"907","人人乐","002336","14",,"3/12/2019","3/12/2019","0"
"908","海宁皮城","002344","14","浙江","26/1/2010","3/12/2019","0"
"909","爱施德","002416","14","深圳","28/5/2010","3/12/2019","0"
"910","天虹股份","002419","14","深圳","1/6/2010","3/12/2019","0"
"911","众业达","002441","14","广东","6/7/2010","3/12/2019","0"
"912","嘉事堂","002462","14","北京","18/8/2010","3/12/2019","0"
"913","辉隆股份","002556","14","安徽","2/3/2011","3/12/2019","0"
"914","徐家汇","002561","14","上海","3/3/2011","3/12/2019","0"
"915","瑞康医药","002589","14","山东","10/6/2011","3/12/2019","0"
"916","红旗连锁","002697","14","四川","5/9/2012","3/12/2019","0"
"917","吉峰农机","300022","14",,"3/12/2019","3/12/2019","0"
"918","快乐购","300413","14",,"3/12/2019","3/12/2019","0"
"919","浙江富润","600070","15","浙江","4/6/1997","3/12/2019","0"
"920","维科精华","600152","15",,"3/12/2019","3/12/2019","0"
"921","华升股份","600156","15","湖南","27/5/1998","3/12/2019","0"
"922","江苏阳光","600220","15","江苏","27/9/1999","3/12/2019","0"
"923","金鹰股份","600232","15","浙江","2/6/2000","3/12/2019","0"
"924","三房巷","600370","15","江苏","6/3/2003","3/12/2019","0"
"925","华纺股份","600448","15","山东","3/9/2001","3/12/2019","0"
"926","凤竹纺织","600493","15","福建","21/4/2004","3/12/2019","0"
"927","申达股份","600626","15","上海","7/1/1993","3/12/2019","0"
"928","龙头股份","600630","15","上海","9/2/1993","3/12/2019","0"
"929","上海三毛","600689","15","上海","8/11/1993","3/12/2019","0"
"930","新华锦","600735","15","山东","26/7/1996","3/12/2019","0"
"931","海欣股份","600851","15","上海","4/4/1994","3/12/2019","0"
"932","航民股份","600987","15","浙江","9/8/2004","3/12/2019","0"
"933","百隆东方","601339","15","浙江","12/6/2012","3/12/2019","0"
"934","鹿港文化","601599","15","江苏","27/5/2011","3/12/2019","0"
"935","健盛集团","603558","15","浙江","27/1/2015","3/12/2019","0"
"936","新澳股份","603889","15","浙江","31/12/2014","3/12/2019","0"
"937","神州长城","000018","15",,"3/12/2019","3/12/2019","0"
"938","深纺织Ａ","000045","15","深圳","3/12/2019","3/12/2019","0"
"939","常山北明","000158","15","河北","24/7/2000","3/12/2019","0"
"940","天首发展","000611","15",,"3/12/2019","3/12/2019","0"
"941","鲁 泰Ａ","000726","15","山东","3/12/2019","3/12/2019","0"
"942","三毛派神","000779","15",,"3/12/2019","3/12/2019","0"
"943","*ST金宇","000803","15",,"3/12/2019","3/12/2019","0"
"944","德展健康","000813","15","新疆","19/5/1998","3/12/2019","0"
"945","华茂股份","000850","15","安徽","7/10/1998","3/12/2019","0"
"946","欣龙控股","000955","15","海南","9/12/1999","3/12/2019","0"
"947","高升控股","000971","15",,"3/12/2019","3/12/2019","0"
"948","*ST 中绒","000982","15","宁夏","3/12/2019","3/12/2019","0"
"949","旺能环境","002034","15","浙江","26/8/2004","3/12/2019","0"
"950","华孚时尚","002042","15","安徽","27/4/2005","3/12/2019","0"
"951","*ST众和","002070","15",,"3/12/2019","3/12/2019","0"
"952","凯瑞德","002072","15",,"3/12/2019","3/12/2019","0"
"953","孚日股份","002083","15","山东","24/11/2006","3/12/2019","0"
"954","新野纺织","002087","15","河南","30/11/2006","3/12/2019","0"
"955","南极电商","002127","15","江苏","18/4/2007","3/12/2019","0"
"956","宏达高科","002144","15","浙江","3/8/2007","3/12/2019","0"
"957","如意集团","002193","15","山东","7/12/2007","3/12/2019","0"
"958","联发股份","002394","15","江苏","23/4/2010","3/12/2019","0"
"959","嘉欣丝绸","002404","15","浙江","11/5/2010","3/12/2019","0"
"960","旷达科技","002516","15","江苏","7/12/2010","3/12/2019","0"
"961","万东医疗","600055","16","北京","19/5/1997","3/12/2019","0"
"962","广汇汽车","600297","16","辽宁","16/11/2000","3/12/2019","0"
"963","新华医疗","600587","16","山东","27/9/2002","3/12/2019","0"
"964","通策医疗","600763","16","浙江","30/10/1996","3/12/2019","0"
"965","维力医疗","603309","16","广东","2/3/2015","3/12/2019","0"
"966","宜华健康","000150","16","广东","7/8/2000","3/12/2019","0"
"967","鱼跃医疗","002223","16","江苏","18/4/2008","3/12/2019","0"
"968","蓝帆医疗","002382","16","山东","2/4/2010","3/12/2019","0"
"969","九安医疗","002432","16","天津","10/6/2010","3/12/2019","0"
"970","尚荣医疗","002551","16","深圳","25/2/2011","3/12/2019","0"
"971","奥佳华","002614","16","福建","9/9/2011","3/12/2019","0"
"972","乐普医疗","300003","16","北京","30/10/2009","3/12/2019","0"
"973","爱尔眼科","300015","16","湖南","30/10/2009","3/12/2019","0"
"974","阳普医疗","300030","16","广东","25/12/2009","3/12/2019","0"
"975","康旗股份","300061","16","上海","19/3/2010","3/12/2019","0"
"976","东富龙","300171","16","上海","1/2/2011","3/12/2019","0"
"977","理邦仪器","300206","16","深圳","21/4/2011","3/12/2019","0"
"978","千山药机","300216","16","湖南","11/5/2011","3/12/2019","0"
"979","冠昊生物","300238","16","广东","6/7/2011","3/12/2019","0"
"980","迪安诊断","300244","16","浙江","19/7/2011","3/12/2019","0"
"981","宝莱特","300246","16","广东","19/7/2011","3/12/2019","0"
"982","乐金健康","300247","16",,"3/12/2019","3/12/2019","0"
"983","和佳股份","300273","16","广东","26/10/2011","3/12/2019","0"
"984","三诺生物","300298","16","湖南","19/3/2012","3/12/2019","0"
"985","戴维医疗","300314","16","浙江","8/5/2012","3/12/2019","0"
"986","博晖创新","300318","16","北京","23/5/2012","3/12/2019","0"
"987","凯利泰","300326","16","上海","13/6/2012","3/12/2019","0"
"988","泰格医药","300347","16","浙江","17/8/2012","3/12/2019","0"
"989","迪瑞医疗","300396","16","吉林","10/9/2014","3/12/2019","0"
"990","博济医药","300404","16","广东","24/4/2015","3/12/2019","0"
"991","迦南科技","300412","16","浙江","31/12/2014","3/12/2019","0"
"992","北方稀土","600111","17","内蒙","24/9/1997","3/12/2019","0"
"993","西部资源","600139","17","四川","25/2/1998","3/12/2019","0"
"994","S山东铝","600205","17",,"30/6/1999","30/4/2007","1"
"995","南山铝业","600219","17","山东","23/12/1999","3/12/2019","0"
"996","梦舟股份","600255","17","安徽","22/11/2000","3/12/2019","0"
"997","广晟有色","600259","17","海南","25/5/2000","3/12/2019","0"
"998","S兰铝","600296","17",,"19/7/2000","30/4/2007","1"
"999","荣华实业","600311","17","甘肃","26/6/2001","3/12/2019","0"
"1000","宏达股份","600331","17","四川","20/12/2001","3/12/2019","0"
